user_id,week_year,num_ascolti_totali,num_ascolti_artista
johnnyyy_rocks,2014/33,16,0
johnnyyy_rocks,2014/38,4,0
johnnyyy_rocks,2014/41,1,0
jonlowndes,2015/39,49,7
jonlowndes,2015/40,4,0
jonlowndes,2015/41,29,2
jonlowndes,2015/42,7,2
jonlowndes,2015/44,32,1
jonlowndes,2015/45,22,0
jonlowndes,2015/46,4,0
joshscuse,2016/05,29,6
joshscuse,2016/06,43,4
joshscuse,2016/07,3,0
joshscuse,2016/09,60,2
joshscuse,2016/10,6,0
joshscuse,2016/11,7,0
joshscuse,2016/12,16,2
joshscuse,2016/14,1,0
kezzie_p,2013/16,52,3
kezzie_p,2013/17,3,0
kezzie_p,2013/18,2,1
kezzie_p,2013/19,1,0
kezzie_p,2013/20,9,0
kezzie_p,2013/21,26,13
kezzie_p,2013/22,1,0
kezzie_p,2013/23,8,0
kezzie_p,2013/24,6,0
kezzie_p,2013/25,9,0
kezzie_p,2013/30,1,0
kezzie_p,2013/34,1,0
kezzie_p,2013/42,1,0
kezzie_p,2013/45,1,1
kezzie_p,2013/48,1,0
kezzie_p,2013/50,3,0
kezzie_p,2013/51,4,0
kezzie_p,2014/05,2,0
kezzie_p,2014/06,3,0
kezzie_p,2014/19,1,0
kezzie_p,2014/20,2,0
kezzie_p,2014/24,10,0
kezzie_p,2014/28,1,0
kezzie_p,2014/32,7,0
klarasky,2012/51,16,4
klarasky,2012/52,75,5
klarasky,2013/01,18,0
klarasky,2013/02,23,0
klarasky,2013/03,5,5
klarasky,2013/04,5,1
klarasky,2014/08,1,0
krispykremes90,2012/01,69,0
krispykremes90,2012/03,40,18
krispykremes90,2012/04,65,1
krispykremes90,2012/13,1,0
krispykremes90,2012/52,16,0
laffinnome,2009/29,8,0
laffinnome,2009/31,3,0
laffinnome,2009/33,3,0
laffinnome,2009/34,13,0
laffinnome,2009/37,8,8
laffinnome,2009/38,28,2
laffinnome,2009/39,4,0
laffinnome,2009/46,11,2
laffinnome,2009/48,5,0
laffinnome,2010/03,6,0
laffinnome,2010/04,33,0
laffinnome,2010/07,19,0
langurmonkey,2016/01,91,0
langurmonkey,2016/02,2,2
langurmonkey,2016/12,36,0
langurmonkey,2016/14,16,16
laurenw95,2012/27,18,0
laurenw95,2012/30,13,1
laurenw95,2012/31,31,0
laurenw95,2012/32,23,8
laurenw95,2012/33,7,0
laurenw95,2013/12,15,0
laurenw95,2013/13,4,0
laurenw95,2013/14,2,1
laurenw95,2013/15,4,0
laurenw95,2013/16,28,0
laurenw95,2013/17,5,0
laurenw95,2013/19,5,0
laurenw95,2013/30,2,0
liamwolf,2016/04,34,0
liamwolf,2016/05,31,0
liamwolf,2016/06,27,18
liamwolf,2016/07,13,5
liamwolf,2016/08,1,0
liamwolf,2016/10,28,0
liamwolf,2016/11,8,0
lovelindsay,2011/09,40,7
lovelindsay,2011/10,54,7
lovelindsay,2011/11,18,1
lovelindsay,2011/12,19,1
lovelindsay,2011/16,4,0
lovelindsay,2012/41,3,0
lynzyb,2012/41,2,0
lynzyb,2012/42,64,9
lynzyb,2012/43,40,14
lynzyb,2012/45,6,3
lynzyb,2012/46,6,0
lynzyb,2012/47,4,0
lynzyb,2012/48,11,0
maccathesaint,2016/07,64,7
maccathesaint,2016/08,21,4
maccathesaint,2016/10,74,5
maccathesaint,2016/12,9,8
magnoliamace,2012/48,56,15
magnoliamace,2012/49,42,16
magnoliamace,2012/50,35,0
magnoliamace,2012/51,1,1
magnoliamace,2012/52,12,3
magnoliamace,2013/01,4,4
mai_taylor,2015/23,40,9
mai_taylor,2015/24,4,4
mai_taylor,2015/25,27,0
mai_taylor,2015/26,23,0
mai_taylor,2015/27,6,0
mai_taylor,2015/28,1,0
mai_taylor,2015/29,21,0
mai_taylor,2015/33,8,0
mai_taylor,2015/39,1,0
mai_taylor,2015/41,16,0
marieeeel,2014/41,17,0
marieeeel,2014/42,13,0
marieeeel,2014/52,18,0
marieeeel,2015/03,1,0
marieeeel,2015/04,3,0
marieeeel,2015/07,18,0
marieeeel,2015/09,8,0
marieeeel,2015/13,17,0
marieeeel,2015/14,9,0
marieeeel,2015/18,19,5
marieeeel,2015/22,1,0
marieeeel,2015/24,19,8
marieeeel,2015/25,2,0
marieeeel,2015/26,18,0
marieeeel,2015/27,6,0
marieeeel,2015/28,3,0
marieeeel,2015/38,7,0
matskiC,2012/30,2,0
matskiC,2012/31,21,0
matskiC,2012/32,62,1
matskiC,2012/34,2,0
matskiC,2012/35,3,3
matskiC,2012/37,12,11
matskiC,2012/38,4,1
matskiC,2012/39,10,0
matskiC,2012/44,4,0
matskiC,2013/10,8,0
matskiC,2013/17,8,0
matskiC,2013/21,3,0
matskiC,2013/23,1,0
matskiC,2013/25,8,0
mattpickman,2014/09,16,0
mattpickman,2014/10,36,8
mattpickman,2014/11,14,0
mattpickman,2014/12,1,0
mattpickman,2014/13,28,0
mattpickman,2014/15,19,3
mattpickman,2014/16,18,0
mattpickman,2014/18,21,0
mattpickman,2014/19,3,0
mattpickman,2014/20,1,0
mattpickman,2014/21,7,0
mattrocious,2010/43,13,0
mattrocious,2010/44,39,10
mattrocious,2010/45,82,7
mattrocious,2010/46,7,0
mellowyellow89,2010/08,47,0
mellowyellow89,2010/11,33,0
mellowyellow89,2010/12,20,20
mellowyellow89,2010/13,38,1
metrule89,2016/07,10,0
metrule89,2016/08,38,11
metrule89,2016/09,12,1
metrule89,2016/10,1,0
metrule89,2016/11,21,0
metrule89,2016/12,21,0
metrule89,2016/13,18,0
metrule89,2016/14,24,0
mikenv,2012/37,26,0
mikenv,2012/38,17,0
mikenv,2012/39,84,9
mikenv,2012/40,13,4
mikenv,2012/41,4,0
mikenv,2012/42,1,0
miss_musey,2013/19,2,0
miss_musey,2013/20,12,0
miss_musey,2013/21,25,0
miss_musey,2013/23,38,22
miss_musey,2013/24,7,0
miss_musey,2013/25,2,2
miss_musey,2013/34,1,0
miss_musey,2013/36,31,8
miss_musey,2013/37,1,0
miss_musey,2013/38,3,0
miss_musey,2013/43,17,0
miss_musey,2013/44,9,0
molkatt,2011/09,12,0
molkatt,2011/10,15,5
molkatt,2011/25,22,1
molkatt,2011/26,24,2
molkatt,2011/27,12,0
molkatt,2011/29,35,0
molkatt,2011/43,22,5
molkatt,2011/52,3,0
molkatt,2012/13,5,0
mr_x,2016/09,5,0
mr_x,2016/10,26,3
mr_x,2016/11,35,3
mr_x,2016/12,96,12
mudderfupper,2010/10,2,1
mudderfupper,2010/11,31,2
mudderfupper,2010/12,9,0
mudderfupper,2010/13,14,0
mudderfupper,2010/14,4,1
mudderfupper,2010/15,21,1
mudderfupper,2010/16,49,2
mudderfupper,2010/17,20,1
mudderfupper,2010/18,3,1
mudderfupper,2010/20,1,1
muse959,2013/03,20,4
muse959,2013/04,27,7
muse959,2013/05,31,8
muse959,2013/06,66,1
musefan84,2012/26,41,0
musefan84,2012/30,2,1
musefan84,2012/33,1,1
musefan84,2012/34,2,2
musefan84,2012/36,6,2
musefan84,2012/42,13,0
musefan84,2012/43,3,0
musefan84,2012/44,7,1
musefan84,2012/46,1,0
musefan84,2012/47,1,0
musefan84,2012/48,1,0
musefan84,2013/04,41,0
musefan84,2013/13,24,0
musefan84,2013/17,1,1
musefan84,2013/26,1,0
musefan84,2013/40,4,1
musefan84,2014/32,13,10
musey84,2013/22,18,18
musey84,2013/29,22,0
musey84,2013/31,37,0
musey84,2013/37,4,0
musey84,2013/43,3,0
musey84,2013/46,23,1
musey84,2013/47,9,1
musey84,2013/48,20,0
musey84,2013/51,10,0
musey84,2014/01,10,0
musey84,2014/03,11,0
nathan_face,2013/42,15,0
nathan_face,2013/46,1,0
nathan_face,2014/16,1,0
nathan_face,2014/26,1,0
nathan_face,2014/33,25,0
nathan_face,2014/44,15,0
nathan_face,2014/52,27,0
nathan_face,2015/09,4,0
nathan_face,2015/16,3,0
nathan_face,2015/17,7,0
nathan_face,2015/23,8,8
nathan_face,2015/25,13,6
nathan_face,2015/27,19,1
nathan_face,2015/28,10,0
nathan_face,2015/38,15,0
nathan_face,2016/01,3,0
nicola_muse,2011/49,21,3
nicola_muse,2011/50,6,0
nicola_muse,2011/51,2,0
nicola_muse,2011/52,6,0
nicola_muse,2012/34,1,0
nicola_muse,2012/35,4,0
nicola_muse,2014/08,18,0
nicola_muse,2014/09,48,1
nicola_muse,2014/10,13,0
nicola_muse,2014/13,24,24
nicola_muse,2014/14,13,0
nikkistargirl,2011/14,17,1
nikkistargirl,2011/15,48,2
nikkistargirl,2011/16,31,3
nikkistargirl,2011/17,64,6
nonnis89,2015/26,10,0
nonnis89,2015/28,1,0
nonnis89,2015/35,11,0
nonnis89,2015/36,12,0
nonnis89,2015/38,12,0
nonnis89,2015/41,37,1
nonnis89,2015/45,58,8
nonnis89,2016/04,1,0
nonnis89,2016/07,29,2
nonnis89,2016/12,2,0
nouveller,2010/17,14,5
nouveller,2010/18,19,4
nouveller,2010/22,26,9
nouveller,2010/23,7,3
nouveller,2010/30,13,3
nouveller,2010/31,12,3
nouveller,2010/32,24,11
nouveller,2010/34,2,0
nouveller,2010/37,21,6
oblet,2012/32,46,11
oblet,2012/33,87,11
oblet,2012/36,4,0
oblet,2013/21,1,0
ollyog,2016/03,44,0
ollyog,2016/04,2,0
ollyog,2016/05,10,1
ollyog,2016/06,28,0
ollyog,2016/09,23,0
ollyog,2016/13,48,12
ossanossan,2015/19,16,0
ossanossan,2015/20,43,0
ossanossan,2015/21,26,0
ossanossan,2015/22,36,0
ossanossan,2015/23,7,0
ossanossan,2015/24,4,4
ossanossan,2015/25,8,0
ossanossan,2015/31,12,7
ossanossan,2015/32,5,0
pablonorte,2011/15,18,0
pablonorte,2011/16,14,5
pablonorte,2011/17,6,0
pablonorte,2011/19,1,0
pablonorte,2011/20,10,0
pablonorte,2011/22,5,0
pablonorte,2011/25,8,0
pablonorte,2011/34,3,0
pablonorte,2011/37,3,0
pablonorte,2011/41,12,0
pablonorte,2011/51,1,0
pablonorte,2012/07,2,0
pablonorte,2012/19,1,0
pablonorte,2012/20,1,0
pablonorte,2012/22,11,0
pablonorte,2012/24,1,0
pablonorte,2012/25,8,0
pablonorte,2012/28,1,0
pablonorte,2012/40,1,0
pablonorte,2013/04,1,0
pablonorte,2014/22,1,0
pablonorte,2014/26,13,0
pablonorte,2014/36,1,0
pablonorte,2014/41,3,0
pablonorte,2014/49,19,0
pablonorte,2015/25,11,11
penguindan,2012/38,12,0
penguindan,2012/39,12,0
penguindan,2012/40,6,4
penguindan,2012/41,11,0
penguindan,2012/42,24,8
penguindan,2012/43,20,0
penguindan,2012/46,33,0
penguindan,2012/47,13,1
penguindan,2012/49,8,0
peterjamesford,2012/38,40,0
peterjamesford,2012/39,13,0
peterjamesford,2012/40,15,15
peterjamesford,2012/41,35,32
peterjamesford,2012/42,22,22
peterjamesford,2012/51,1,0
peterjamesford,2013/27,1,0
peterjamesford,2013/29,5,4
peterjamesford,2014/07,1,0
peterjamesford,2014/08,5,0
pineapple_munch,2015/01,42,0
pineapple_munch,2015/02,2,0
pineapple_munch,2015/03,49,6
pineapple_munch,2015/04,64,4
pixiebell85,2009/48,41,18
pixiebell85,2009/52,2,0
pixiebell85,2009/53,6,2
pixiebell85,2010/01,2,0
pixiebell85,2010/03,26,3
pixiebell85,2010/04,27,5
pixiebell85,2010/05,13,2
pixiebell85,2010/07,7,0
pixiebell85,2010/08,21,5
pixiebell85,2010/09,20,4
pixiebell85,2010/14,1,0
pixiebell85,2010/22,8,8
ratchetnclank,2009/42,37,9
ratchetnclank,2009/43,69,22
ratchetnclank,2009/45,17,4
ratchetnclank,2009/46,1,1
ratchetnclank,2009/47,4,0
ratchetnclank,2010/02,1,1
ratchetnclank,2010/03,7,1
ratchetnclank,2010/23,11,4
raychxangel,2012/37,74,8
raychxangel,2012/38,14,1
raychxangel,2012/39,1,0
raychxangel,2012/44,22,0
raychxangel,2012/45,8,0
raychxangel,2012/46,1,0
raychxangel,2012/49,4,0
raychxangel,2013/07,9,0
raychxangel,2013/09,12,6
raychxangel,2013/10,2,0
raychxangel,2013/15,1,0
red_alan,2012/05,16,4
red_alan,2012/06,6,0
red_alan,2012/07,7,0
red_alan,2012/08,11,0
red_alan,2012/09,30,0
red_alan,2012/10,32,1
red_alan,2012/11,34,17
red_alan,2012/36,7,7
robwellington03,2015/36,12,0
robwellington03,2016/03,7,0
robwellington03,2016/04,19,0
robwellington03,2016/06,30,1
robwellington03,2016/10,12,9
robwellington03,2016/11,3,0
robwellington03,2016/12,42,0
robwellington03,2016/14,38,2
rosscmoore02010,2015/16,19,0
rosscmoore02010,2015/17,34,9
rosscmoore02010,2015/19,75,11
rosscmoore02010,2015/24,14,0
rosscmoore02010,2015/25,3,0
rosscmoore02010,2015/27,21,0
rspython,2009/45,24,2
rspython,2009/46,31,0
rspython,2009/47,40,3
rspython,2009/48,6,0
rspython,2009/49,7,0
rspython,2009/50,4,0
rspython,2009/51,1,0
rspython,2009/53,16,1
rspython,2010/01,4,0
rspython,2010/02,3,0
rspython,2010/03,5,0
rspython,2010/04,4,0
rspython,2010/06,16,0
rspython,2010/09,6,0
rspython,2010/10,3,0
rspython,2010/13,6,5
sacko87,2014/13,32,2
sacko87,2014/14,32,1
sacko87,2014/15,29,0
sacko87,2014/16,42,9
salopian,2011/26,15,0
salopian,2011/27,66,6
salopian,2012/37,4,0
salopian,2013/36,27,3
salopian,2013/37,61,3
salopian,2013/38,8,0
samthomsa,2011/08,59,10
samthomsa,2011/09,77,5
samthomsa,2011/10,20,0
samthomsa,2012/20,3,0
samthomsa,2012/38,4,0
samthomsa,2012/47,3,0
sarabian,2015/42,16,0
sarabian,2015/43,24,0
sarabian,2015/44,21,0
sarabian,2015/45,10,0
sarabian,2015/46,11,0
sarabian,2015/47,18,1
sarabian,2015/48,23,2
sarabian,2015/49,10,0
sarabian,2015/50,9,0
sarabian,2015/51,7,7
sarabian,2016/01,8,0
sarabian,2016/02,8,0
sarabian,2016/06,6,0
seratamsin,2013/39,44,3
seratamsin,2013/40,1,0
seratamsin,2013/46,71,0
seratamsin,2013/47,69,32
sestrensaz,2014/50,5,0
sestrensaz,2015/11,3,0
sestrensaz,2015/20,4,0
sestrensaz,2015/22,12,0
sestrensaz,2015/23,3,3
sestrensaz,2015/28,26,0
sestrensaz,2015/29,14,0
sestrensaz,2015/32,21,0
sestrensaz,2015/37,7,0
sestrensaz,2015/38,11,6
sestrensaz,2015/40,2,2
sestrensaz,2016/02,2,0
sestrensaz,2016/03,2,0
sestrensaz,2016/06,9,0
sestrensaz,2016/08,1,0
sestrensaz,2016/10,43,4
sharpy117,2010/43,4,0
sharpy117,2010/44,25,0
sharpy117,2010/45,10,3
sharpy117,2010/47,12,6
sharpy117,2010/48,2,0
sharpy117,2010/49,61,0
sharpy117,2010/51,11,0
sharpy117,2011/01,7,0
sharpy117,2011/03,9,0
sharpy117,2011/05,1,1
shvandar,2015/32,50,0
shvandar,2015/33,17,0
shvandar,2015/34,1,0
shvandar,2016/11,63,3
shvandar,2016/12,9,9
skaneda,2015/51,42,0
skaneda,2015/52,1,0
skaneda,2016/01,13,0
skaneda,2016/02,13,0
skaneda,2016/03,53,0
skaneda,2016/04,11,11
skaneda,2016/05,3,1
skaneda,2016/07,1,0
sloberingdog,2016/06,25,0
sloberingdog,2016/07,5,0
sloberingdog,2016/08,37,0
sloberingdog,2016/09,9,0
sloberingdog,2016/11,12,0
sloberingdog,2016/12,9,1
sloberingdog,2016/13,79,49
sloberingdog,2016/14,8,5
sloberingdog,2016/15,4,4
soundtruth,2011/02,17,0
soundtruth,2011/05,8,0
soundtruth,2011/06,23,7
soundtruth,2011/07,63,3
soundtruth,2011/08,6,0
soundtruth,2011/09,2,0
soundtruth,2011/18,12,0
soundtruth,2011/22,11,0
soundtruth,2011/41,1,0
spiritdesirex,2011/46,25,1
spiritdesirex,2011/47,27,0
spiritdesirex,2011/49,12,0
spiritdesirex,2011/50,15,0
spiritdesirex,2011/51,54,12
spiritdesirex,2011/52,19,0
spiritdesirex,2012/04,10,0
spiritofjazz,2012/40,6,5
spiritofjazz,2012/42,7,3
spiritofjazz,2012/43,4,0
spiritofjazz,2012/44,10,0
spiritofjazz,2012/45,4,1
spiritofjazz,2012/46,93,7
spiritofjazz,2012/50,3,0
spiritofjazz,2012/52,14,3
spiritofjazz,2013/01,6,0
spiritquest,2015/18,8,0
spiritquest,2015/19,19,19
spiritquest,2015/20,45,0
spiritquest,2015/21,10,0
spiritquest,2015/22,5,0
spiritquest,2015/24,6,6
spiritquest,2015/25,20,5
spiritquest,2015/27,11,0
spiritquest,2015/29,47,0
spiritquest,2016/10,10,0
spiritquest,2016/14,1,0
strattyrudge,2009/52,9,0
strattyrudge,2009/53,5,0
strattyrudge,2010/01,10,0
strattyrudge,2010/02,6,0
strattyrudge,2010/04,18,0
strattyrudge,2010/05,1,0
strattyrudge,2010/07,11,0
strattyrudge,2010/08,12,1
strattyrudge,2010/09,6,0
strattyrudge,2010/12,3,0
strattyrudge,2010/13,30,0
strattyrudge,2011/32,37,1
strattyrudge,2011/33,10,10
strattyrudge,2012/11,1,0
strattyrudge,2012/43,14,10
stupendo,2016/11,21,3
stupendo,2016/12,35,1
stupendo,2016/13,51,2
stupendo,2016/14,49,11
sunshine1shell,2012/37,27,0
sunshine1shell,2012/41,11,6
sunshine1shell,2012/42,14,0
sunshine1shell,2013/42,11,0
sunshine1shell,2014/27,24,1
sunshine1shell,2014/28,44,3
sunshine1shell,2014/29,19,0
swawrzyniak,2012/26,57,0
swawrzyniak,2012/27,4,0
swawrzyniak,2012/28,1,1
swawrzyniak,2012/29,97,10
tardispikachu,2016/08,14,1
tardispikachu,2016/10,22,14
tardispikachu,2016/11,79,2
tardispikachu,2016/12,20,9
tardispikachu,2016/13,3,1
tardispikachu,2016/14,3,0
telephonetoby,2012/12,3,3
telephonetoby,2012/13,48,0
telephonetoby,2012/15,3,0
telephonetoby,2012/16,11,0
telephonetoby,2012/17,76,24
telephonetoby,2012/18,9,0
telephonetoby,2012/50,3,0
ten-24,2016/05,4,0
ten-24,2016/10,16,7
ten-24,2016/11,28,0
ten-24,2016/12,105,14
ten-24,2016/13,1,1
thebigalan39,2012/33,12,0
thebigalan39,2012/34,42,1
thebigalan39,2012/35,4,0
thebigalan39,2012/36,43,21
thebigalan39,2012/37,49,4
thebigalan39,2012/38,3,0
thebigalan39,2012/40,1,1
thebigalan39,2012/42,6,0
thebigalan39,2012/43,1,0
thebigalan39,2012/44,1,0
theragingkiwi,2014/21,14,2
theragingkiwi,2014/22,39,3
theragingkiwi,2014/24,28,3
theragingkiwi,2014/25,36,2
theragingkiwi,2014/26,13,1
theragingkiwi,2014/27,38,0
threnodynvelvet,2010/33,23,7
threnodynvelvet,2010/35,13,0
threnodynvelvet,2010/37,9,0
threnodynvelvet,2010/38,23,0
threnodynvelvet,2010/39,3,0
threnodynvelvet,2010/41,8,0
threnodynvelvet,2010/42,29,0
threnodynvelvet,2010/43,13,0
threnodynvelvet,2010/44,26,0
threnodynvelvet,2010/45,3,3
threnodynvelvet,2011/05,2,0
tidusjar,2012/37,77,0
tidusjar,2012/38,18,0
tidusjar,2012/39,12,11
tidusjar,2012/40,1,0
tidusjar,2012/42,11,0
tidusjar,2012/43,22,1
timrickaby,2016/11,1,0
timrickaby,2016/12,64,12
timrickaby,2016/13,22,19
timrickaby,2016/14,26,0
timrickaby,2016/15,64,2
tomrulez,2011/30,11,0
tomrulez,2011/31,15,0
tomrulez,2011/32,1,0
tomrulez,2011/33,15,0
tomrulez,2011/34,33,9
tomrulez,2011/35,17,5
tomrulez,2011/36,5,0
tomrulez,2011/38,2,2
tomrulez,2011/40,4,0
tomrulez,2011/41,9,0
tomrulez,2011/49,3,0
tomrulez,2011/51,28,1
tomrulez,2011/52,2,0
tomrulez,2012/01,1,0
tomrulez,2012/04,11,0
tuesdayclub,2012/45,14,0
tuesdayclub,2012/46,10,0
tuesdayclub,2012/47,10,0
tuesdayclub,2012/48,4,0
tuesdayclub,2012/50,8,0
tuesdayclub,2013/02,16,0
tuesdayclub,2013/09,4,0
tuesdayclub,2013/11,13,0
tuesdayclub,2013/12,6,0
tuesdayclub,2013/14,8,0
tuesdayclub,2013/19,6,4
tuesdayclub,2013/21,2,0
tuesdayclub,2013/22,22,22
tuesdayclub,2013/25,1,0
tuesdayclub,2013/26,36,0
turkystuffing,2016/10,45,21
turkystuffing,2016/11,59,1
turkystuffing,2016/12,10,0
turkystuffing,2016/13,22,0
turkystuffing,2016/14,47,0
twiggy8520,2016/09,35,0
twiggy8520,2016/10,10,0
twiggy8520,2016/14,34,2
twiggy8520,2016/15,69,36
version3point1,2015/48,1,0
version3point1,2015/49,1,0
version3point1,2015/50,13,3
version3point1,2015/51,5,5
version3point1,2015/52,23,0
version3point1,2016/02,5,0
version3point1,2016/03,7,0
version3point1,2016/04,5,1
version3point1,2016/05,33,0
version3point1,2016/06,20,3
version3point1,2016/13,17,0
version3point1,2016/14,11,11
viewfromabridge,2012/21,2,0
viewfromabridge,2012/22,51,8
viewfromabridge,2012/23,27,1
viewfromabridge,2012/24,38,1
viewfromabridge,2012/27,2,2
viewfromabridge,2012/28,8,0
viewfromabridge,2012/29,2,0
viewfromabridge,2012/30,2,0
wee_fred,2010/49,4,4
wee_fred,2010/50,1,0
wee_fred,2010/51,4,0
wee_fred,2010/52,4,0
wee_fred,2011/01,4,0
wee_fred,2011/03,1,1
wee_fred,2011/04,5,0
wee_fred,2011/05,16,9
wee_fred,2011/06,8,4
wee_fred,2011/07,3,0
wee_fred,2011/08,55,8
wee_fred,2011/09,10,2
wee_fred,2011/10,7,1
wee_fred,2011/11,10,0
wee_fred,2011/52,2,0
wfco,2015/13,11,0
wfco,2015/15,10,0
wfco,2015/20,6,0
wfco,2015/22,10,10
wfco,2015/49,39,0
wfco,2015/52,3,0
wfco,2015/53,16,3
wfco,2016/01,18,0
wfco,2016/02,1,0
wfco,2016/03,5,0
wfco,2016/04,5,0
wfco,2016/05,12,0
wfco,2016/06,1,0
wfco,2016/07,4,0
wfco,2016/11,3,0
wfco,2016/13,4,0
xmalvdeadx,2015/47,17,0
xmalvdeadx,2015/48,55,0
xmalvdeadx,2015/49,15,0
xmalvdeadx,2015/52,2,0
xmalvdeadx,2015/53,18,1
xmalvdeadx,2016/01,28,12
xmalvdeadx,2016/02,11,0
